Segment,Timestamp,BVP
9,2021-11-15 23:07:46.250000,-22.85
9,2021-11-15 23:07:46.265625,-30.39
9,2021-11-15 23:07:46.281250,-38.37
9,2021-11-15 23:07:46.296875,-45.98
9,2021-11-15 23:07:46.312500,-52.64
9,2021-11-15 23:07:46.328125,-58.08
9,2021-11-15 23:07:46.343750,-62.53
9,2021-11-15 23:07:46.359375,-66.56
9,2021-11-15 23:07:46.375000,-70.75
9,2021-11-15 23:07:46.390625,-75.51
9,2021-11-15 23:07:46.406250,-80.9
9,2021-11-15 23:07:46.421875,-86.66
9,2021-11-15 23:07:46.437500,-92.11
9,2021-11-15 23:07:46.453125,-96.29
9,2021-11-15 23:07:46.468750,-97.93
9,2021-11-15 23:07:46.484375,-95.77
9,2021-11-15 23:07:46.500000,-88.94
9,2021-11-15 23:07:46.515625,-77.18
9,2021-11-15 23:07:46.531250,-61.2
9,2021-11-15 23:07:46.546875,-42.51
9,2021-11-15 23:07:46.562500,-23.1
9,2021-11-15 23:07:46.578125,-4.88
9,2021-11-15 23:07:46.593750,10.74
9,2021-11-15 23:07:46.609375,23.09
9,2021-11-15 23:07:46.625000,32.13
9,2021-11-15 23:07:46.640625,38.27
9,2021-11-15 23:07:46.656250,42.26
9,2021-11-15 23:07:46.671875,44.8
9,2021-11-15 23:07:46.687500,46.45
9,2021-11-15 23:07:46.703125,47.47
9,2021-11-15 23:07:46.718750,47.87
9,2021-11-15 23:07:46.734375,47.44
9,2021-11-15 23:07:46.750000,46.04
9,2021-11-15 23:07:46.765625,43.66
9,2021-11-15 23:07:46.781250,40.56
9,2021-11-15 23:07:46.796875,37.24
9,2021-11-15 23:07:46.812500,34.13
9,2021-11-15 23:07:46.828125,31.57
9,2021-11-15 23:07:46.843750,29.61
9,2021-11-15 23:07:46.859375,28.19
9,2021-11-15 23:07:46.875000,27.14
9,2021-11-15 23:07:46.890625,26.35
9,2021-11-15 23:07:46.906250,25.8
9,2021-11-15 23:07:46.921875,25.41
9,2021-11-15 23:07:46.937500,25.13
9,2021-11-15 23:07:46.953125,24.79
9,2021-11-15 23:07:46.968750,24.24
9,2021-11-15 23:07:46.984375,23.3
9,2021-11-15 23:07:47.000000,21.85
9,2021-11-15 23:07:47.015625,19.79
9,2021-11-15 23:07:47.031250,17.08
9,2021-11-15 23:07:47.046875,13.81
9,2021-11-15 23:07:47.062500,10.09
9,2021-11-15 23:07:47.078125,6.16
9,2021-11-15 23:07:47.093750,2.31
9,2021-11-15 23:07:47.109375,-1.19
9,2021-11-15 23:07:47.125000,-4.2
9,2021-11-15 23:07:47.140625,-6.8
9,2021-11-15 23:07:47.156250,-9.18
9,2021-11-15 23:07:47.171875,-11.58
9,2021-11-15 23:07:47.187500,-14.09
9,2021-11-15 23:07:47.203125,-16.7
9,2021-11-15 23:07:47.218750,-19.24
9,2021-11-15 23:07:47.234375,-21.58
9,2021-11-15 23:07:47.250000,-23.7
9,2021-11-15 23:07:47.265625,-25.68
9,2021-11-15 23:07:47.281250,-27.75
9,2021-11-15 23:07:47.296875,-30.13
9,2021-11-15 23:07:47.312500,-33.03
9,2021-11-15 23:07:47.328125,-36.6
9,2021-11-15 23:07:47.343750,-40.97
9,2021-11-15 23:07:47.359375,-46.04
9,2021-11-15 23:07:47.375000,-51.3
9,2021-11-15 23:07:47.390625,-55.8
9,2021-11-15 23:07:47.406250,-58.08
9,2021-11-15 23:07:47.421875,-56.69
9,2021-11-15 23:07:47.437500,-50.63
9,2021-11-15 23:07:47.453125,-39.96
9,2021-11-15 23:07:47.468750,-25.8
9,2021-11-15 23:07:47.484375,-10.09
9,2021-11-15 23:07:47.500000,5.06
9,2021-11-15 23:07:47.515625,18.04
9,2021-11-15 23:07:47.531250,28.05
9,2021-11-15 23:07:47.546875,35.16
9,2021-11-15 23:07:47.562500,39.94
9,2021-11-15 23:07:47.578125,43.03
9,2021-11-15 23:07:47.593750,44.84
9,2021-11-15 23:07:47.609375,45.54
9,2021-11-15 23:07:47.625000,45.11
9,2021-11-15 23:07:47.640625,43.62
9,2021-11-15 23:07:47.656250,41.3
9,2021-11-15 23:07:47.671875,38.49
9,2021-11-15 23:07:47.687500,35.63
9,2021-11-15 23:07:47.703125,33.03
9,2021-11-15 23:07:47.718750,30.73
9,2021-11-15 23:07:47.734375,28.68
9,2021-11-15 23:07:47.750000,26.72
9,2021-11-15 23:07:47.765625,24.82
9,2021-11-15 23:07:47.781250,23.05
9,2021-11-15 23:07:47.796875,21.59
9,2021-11-15 23:07:47.812500,20.52
9,2021-11-15 23:07:47.828125,19.74
9,2021-11-15 23:07:47.843750,18.91
9,2021-11-15 23:07:47.859375,17.53
9,2021-11-15 23:07:47.875000,15.23
9,2021-11-15 23:07:47.890625,11.93
9,2021-11-15 23:07:47.906250,7.93
9,2021-11-15 23:07:47.921875,3.82
9,2021-11-15 23:07:47.937500,0.17
9,2021-11-15 23:07:47.953125,-2.64
9,2021-11-15 23:07:47.968750,-4.63
9,2021-11-15 23:07:47.984375,-6.19
9,2021-11-15 23:07:48.000000,-7.92
9,2021-11-15 23:07:48.015625,-10.33
9,2021-11-15 23:07:48.031250,-13.59
9,2021-11-15 23:07:48.046875,-17.47
9,2021-11-15 23:07:48.062500,-21.45
9,2021-11-15 23:07:48.078125,-24.93
9,2021-11-15 23:07:48.093750,-27.52
9,2021-11-15 23:07:48.109375,-29.24
9,2021-11-15 23:07:48.125000,-30.45
9,2021-11-15 23:07:48.140625,-31.84
9,2021-11-15 23:07:48.156250,-34.1
9,2021-11-15 23:07:48.171875,-37.73
9,2021-11-15 23:07:48.187500,-42.77
9,2021-11-15 23:07:48.203125,-48.66
9,2021-11-15 23:07:48.218750,-54.22
9,2021-11-15 23:07:48.234375,-57.88
9,2021-11-15 23:07:48.250000,-58.07
9,2021-11-15 23:07:48.265625,-53.63
9,2021-11-15 23:07:48.281250,-44.36
9,2021-11-15 23:07:48.296875,-31.1
9,2021-11-15 23:07:48.312500,-15.52
9,2021-11-15 23:07:48.328125,0.36
9,2021-11-15 23:07:48.343750,14.75
9,2021-11-15 23:07:48.359375,26.53
9,2021-11-15 23:07:48.375000,35.38
9,2021-11-15 23:07:48.390625,41.55
9,2021-11-15 23:07:48.406250,45.66
9,2021-11-15 23:07:48.421875,48.32
9,2021-11-15 23:07:48.437500,50.0
9,2021-11-15 23:07:48.453125,51.03
9,2021-11-15 23:07:48.468750,51.58
9,2021-11-15 23:07:48.484375,51.65
9,2021-11-15 23:07:48.500000,51.12
9,2021-11-15 23:07:48.515625,49.77
9,2021-11-15 23:07:48.531250,47.49
9,2021-11-15 23:07:48.546875,44.36
9,2021-11-15 23:07:48.562500,40.74
9,2021-11-15 23:07:48.578125,37.07
9,2021-11-15 23:07:48.593750,33.85
9,2021-11-15 23:07:48.609375,31.28
9,2021-11-15 23:07:48.625000,29.32
9,2021-11-15 23:07:48.640625,27.77
9,2021-11-15 23:07:48.656250,26.29
9,2021-11-15 23:07:48.671875,24.64
9,2021-11-15 23:07:48.687500,22.65
9,2021-11-15 23:07:48.703125,20.29
9,2021-11-15 23:07:48.718750,17.62
9,2021-11-15 23:07:48.734375,14.79
9,2021-11-15 23:07:48.750000,11.95
9,2021-11-15 23:07:48.765625,9.33
9,2021-11-15 23:07:48.781250,7.11
9,2021-11-15 23:07:48.796875,5.28
9,2021-11-15 23:07:48.812500,3.72
9,2021-11-15 23:07:48.828125,2.13
9,2021-11-15 23:07:48.843750,0.21
9,2021-11-15 23:07:48.859375,-2.27
9,2021-11-15 23:07:48.875000,-5.3
9,2021-11-15 23:07:48.890625,-8.76
9,2021-11-15 23:07:48.906250,-12.41
9,2021-11-15 23:07:48.921875,-16.0
9,2021-11-15 23:07:48.937500,-19.42
9,2021-11-15 23:07:48.953125,-22.66
9,2021-11-15 23:07:48.968750,-25.77
9,2021-11-15 23:07:48.984375,-28.83
9,2021-11-15 23:07:49.000000,-31.87
9,2021-11-15 23:07:49.015625,-34.84
9,2021-11-15 23:07:49.031250,-37.68
9,2021-11-15 23:07:49.046875,-40.32
9,2021-11-15 23:07:49.062500,-42.7
9,2021-11-15 23:07:49.078125,-44.88
9,2021-11-15 23:07:49.093750,-46.96
9,2021-11-15 23:07:49.109375,-49.23
9,2021-11-15 23:07:49.125000,-52.07
9,2021-11-15 23:07:49.140625,-55.74
9,2021-11-15 23:07:49.156250,-60.16
9,2021-11-15 23:07:49.171875,-64.66
9,2021-11-15 23:07:49.187500,-67.86
9,2021-11-15 23:07:49.203125,-68.02
9,2021-11-15 23:07:49.218750,-63.64
9,2021-11-15 23:07:49.234375,-53.98
9,2021-11-15 23:07:49.250000,-39.64
9,2021-11-15 23:07:49.265625,-22.35
9,2021-11-15 23:07:49.281250,-4.44
9,2021-11-15 23:07:49.296875,11.91
9,2021-11-15 23:07:49.312500,25.31
9,2021-11-15 23:07:49.328125,35.38
9,2021-11-15 23:07:49.343750,42.53
9,2021-11-15 23:07:49.359375,47.48
9,2021-11-15 23:07:49.375000,50.91
9,2021-11-15 23:07:49.390625,53.27
9,2021-11-15 23:07:49.406250,54.75
9,2021-11-15 23:07:49.421875,55.47
9,2021-11-15 23:07:49.437500,55.49
9,2021-11-15 23:07:49.453125,54.83
9,2021-11-15 23:07:49.468750,53.49
9,2021-11-15 23:07:49.484375,51.36
9,2021-11-15 23:07:49.500000,48.34
9,2021-11-15 23:07:49.515625,44.46
9,2021-11-15 23:07:49.531250,40.01
9,2021-11-15 23:07:49.546875,35.38
9,2021-11-15 23:07:49.562500,31.11
9,2021-11-15 23:07:49.578125,27.62
9,2021-11-15 23:07:49.593750,25.15
9,2021-11-15 23:07:49.609375,23.71
9,2021-11-15 23:07:49.625000,23.02
9,2021-11-15 23:07:49.640625,22.72
9,2021-11-15 23:07:49.656250,22.5
9,2021-11-15 23:07:49.671875,22.13
9,2021-11-15 23:07:49.687500,21.47
9,2021-11-15 23:07:49.703125,20.51
9,2021-11-15 23:07:49.718750,19.3
9,2021-11-15 23:07:49.734375,17.97
9,2021-11-15 23:07:49.750000,16.64
9,2021-11-15 23:07:49.765625,15.44
9,2021-11-15 23:07:49.781250,14.34
9,2021-11-15 23:07:49.796875,13.25
9,2021-11-15 23:07:49.812500,12.01
9,2021-11-15 23:07:49.828125,10.42
9,2021-11-15 23:07:49.843750,8.32
9,2021-11-15 23:07:49.859375,5.69
9,2021-11-15 23:07:49.875000,2.59
9,2021-11-15 23:07:49.890625,-0.8
9,2021-11-15 23:07:49.906250,-4.3
9,2021-11-15 23:07:49.921875,-7.72
9,2021-11-15 23:07:49.937500,-10.88
9,2021-11-15 23:07:49.953125,-13.62
9,2021-11-15 23:07:49.968750,-15.85
9,2021-11-15 23:07:49.984375,-17.58
9,2021-11-15 23:07:50.000000,-19.02
9,2021-11-15 23:07:50.015625,-20.56
9,2021-11-15 23:07:50.031250,-22.57
9,2021-11-15 23:07:50.046875,-25.28
9,2021-11-15 23:07:50.062500,-28.57
9,2021-11-15 23:07:50.078125,-32.08
9,2021-11-15 23:07:50.093750,-35.35
9,2021-11-15 23:07:50.109375,-38.09
9,2021-11-15 23:07:50.125000,-40.25
9,2021-11-15 23:07:50.140625,-42.15
9,2021-11-15 23:07:50.156250,-44.32
9,2021-11-15 23:07:50.171875,-47.25
9,2021-11-15 23:07:50.187500,-51.17
9,2021-11-15 23:07:50.203125,-55.92
9,2021-11-15 23:07:50.218750,-60.78
9,2021-11-15 23:07:50.234375,-64.56
9,2021-11-15 23:07:50.250000,-65.92
9,2021-11-15 23:07:50.265625,-63.56
9,2021-11-15 23:07:50.281250,-56.77
9,2021-11-15 23:07:50.296875,-45.81
9,2021-11-15 23:07:50.312500,-31.7
9,2021-11-15 23:07:50.328125,-16.19
9,2021-11-15 23:07:50.343750,-1.18
9,2021-11-15 23:07:50.359375,11.84
9,2021-11-15 23:07:50.375000,22.02
9,2021-11-15 23:07:50.390625,29.25
9,2021-11-15 23:07:50.406250,33.97
9,2021-11-15 23:07:50.421875,36.97
9,2021-11-15 23:07:50.437500,38.98
9,2021-11-15 23:07:50.453125,40.65
9,2021-11-15 23:07:50.468750,42.28
9,2021-11-15 23:07:50.484375,43.86
9,2021-11-15 23:07:50.500000,45.12
9,2021-11-15 23:07:50.515625,45.69
9,2021-11-15 23:07:50.531250,45.29
9,2021-11-15 23:07:50.546875,43.87
9,2021-11-15 23:07:50.562500,41.58
9,2021-11-15 23:07:50.578125,38.68
9,2021-11-15 23:07:50.593750,35.53
9,2021-11-15 23:07:50.609375,32.41
9,2021-11-15 23:07:50.625000,29.55
9,2021-11-15 23:07:50.640625,27.15
9,2021-11-15 23:07:50.656250,25.33
9,2021-11-15 23:07:50.671875,24.06
9,2021-11-15 23:07:50.687500,23.23
9,2021-11-15 23:07:50.703125,22.57
9,2021-11-15 23:07:50.718750,21.77
9,2021-11-15 23:07:50.734375,20.63
9,2021-11-15 23:07:50.750000,19.02
9,2021-11-15 23:07:50.765625,16.97
9,2021-11-15 23:07:50.781250,14.66
9,2021-11-15 23:07:50.796875,12.29
9,2021-11-15 23:07:50.812500,10.12
9,2021-11-15 23:07:50.828125,8.31
9,2021-11-15 23:07:50.843750,6.9
9,2021-11-15 23:07:50.859375,5.85
9,2021-11-15 23:07:50.875000,4.94
9,2021-11-15 23:07:50.890625,3.88
9,2021-11-15 23:07:50.906250,2.35
9,2021-11-15 23:07:50.921875,0.22
9,2021-11-15 23:07:50.937500,-2.53
9,2021-11-15 23:07:50.953125,-5.67
9,2021-11-15 23:07:50.968750,-8.9
9,2021-11-15 23:07:50.984375,-11.94
9,2021-11-15 23:07:51.000000,-14.57
9,2021-11-15 23:07:51.015625,-16.78
9,2021-11-15 23:07:51.031250,-18.71
9,2021-11-15 23:07:51.046875,-20.69
9,2021-11-15 23:07:51.062500,-22.93
9,2021-11-15 23:07:51.078125,-25.56
9,2021-11-15 23:07:51.093750,-28.54
9,2021-11-15 23:07:51.109375,-31.64
9,2021-11-15 23:07:51.125000,-34.63
9,2021-11-15 23:07:51.140625,-37.23
9,2021-11-15 23:07:51.156250,-39.35
9,2021-11-15 23:07:51.171875,-41.0
9,2021-11-15 23:07:51.187500,-42.44
9,2021-11-15 23:07:51.203125,-43.96
9,2021-11-15 23:07:51.218750,-45.97
9,2021-11-15 23:07:51.234375,-48.78
9,2021-11-15 23:07:51.250000,-52.47
9,2021-11-15 23:07:51.265625,-56.79
9,2021-11-15 23:07:51.281250,-60.96
9,2021-11-15 23:07:51.296875,-63.84
9,2021-11-15 23:07:51.312500,-64.04
9,2021-11-15 23:07:51.328125,-60.48
9,2021-11-15 23:07:51.343750,-52.71
9,2021-11-15 23:07:51.359375,-41.21
9,2021-11-15 23:07:51.375000,-27.3
9,2021-11-15 23:07:51.390625,-12.74
9,2021-11-15 23:07:51.406250,0.78
9,2021-11-15 23:07:51.421875,12.12
9,2021-11-15 23:07:51.437500,20.86
9,2021-11-15 23:07:51.453125,27.22
9,2021-11-15 23:07:51.468750,31.74
9,2021-11-15 23:07:51.484375,34.95
9,2021-11-15 23:07:51.500000,37.22
9,2021-11-15 23:07:51.515625,38.71
9,2021-11-15 23:07:51.531250,39.54
9,2021-11-15 23:07:51.546875,39.72
9,2021-11-15 23:07:51.562500,39.31
9,2021-11-15 23:07:51.578125,38.37
9,2021-11-15 23:07:51.593750,36.9
9,2021-11-15 23:07:51.609375,34.86
9,2021-11-15 23:07:51.625000,32.17
9,2021-11-15 23:07:51.640625,28.9
9,2021-11-15 23:07:51.656250,25.27
9,2021-11-15 23:07:51.671875,21.76
9,2021-11-15 23:07:51.687500,18.89
9,2021-11-15 23:07:51.703125,17.09
9,2021-11-15 23:07:51.718750,16.47
9,2021-11-15 23:07:51.734375,16.79
9,2021-11-15 23:07:51.750000,17.49
9,2021-11-15 23:07:51.765625,17.95
9,2021-11-15 23:07:51.781250,17.7
9,2021-11-15 23:07:51.796875,16.61
9,2021-11-15 23:07:51.812500,14.84
9,2021-11-15 23:07:51.828125,12.68
9,2021-11-15 23:07:51.843750,10.42
9,2021-11-15 23:07:51.859375,8.18
9,2021-11-15 23:07:51.875000,5.99
9,2021-11-15 23:07:51.890625,3.87
9,2021-11-15 23:07:51.906250,1.88
9,2021-11-15 23:07:51.921875,0.11
9,2021-11-15 23:07:51.937500,-1.32
9,2021-11-15 23:07:51.953125,-2.4
9,2021-11-15 23:07:51.968750,-3.26
9,2021-11-15 23:07:51.984375,-4.15
9,2021-11-15 23:07:52.000000,-5.39
9,2021-11-15 23:07:52.015625,-7.27
9,2021-11-15 23:07:52.031250,-9.81
9,2021-11-15 23:07:52.046875,-12.85
9,2021-11-15 23:07:52.062500,-16.1
9,2021-11-15 23:07:52.078125,-19.21
9,2021-11-15 23:07:52.093750,-21.95
9,2021-11-15 23:07:52.109375,-24.25
9,2021-11-15 23:07:52.125000,-26.15
9,2021-11-15 23:07:52.140625,-27.88
9,2021-11-15 23:07:52.156250,-29.76
9,2021-11-15 23:07:52.171875,-32.11
9,2021-11-15 23:07:52.187500,-35.19
9,2021-11-15 23:07:52.203125,-39.06
9,2021-11-15 23:07:52.218750,-43.33
9,2021-11-15 23:07:52.234375,-47.16
9,2021-11-15 23:07:52.250000,-49.32
9,2021-11-15 23:07:52.265625,-48.46
9,2021-11-15 23:07:52.281250,-43.68
9,2021-11-15 23:07:52.296875,-34.88
9,2021-11-15 23:07:52.312500,-22.86
9,2021-11-15 23:07:52.328125,-9.2
9,2021-11-15 23:07:52.343750,4.26
9,2021-11-15 23:07:52.359375,16.0
9,2021-11-15 23:07:52.375000,25.14
9,2021-11-15 23:07:52.390625,31.65
9,2021-11-15 23:07:52.406250,35.97
9,2021-11-15 23:07:52.421875,38.79
9,2021-11-15 23:07:52.437500,40.57
9,2021-11-15 23:07:52.453125,41.55
9,2021-11-15 23:07:52.468750,41.67
9,2021-11-15 23:07:52.484375,40.87
9,2021-11-15 23:07:52.500000,39.29
9,2021-11-15 23:07:52.515625,37.15
9,2021-11-15 23:07:52.531250,34.82
9,2021-11-15 23:07:52.546875,32.61
9,2021-11-15 23:07:52.562500,30.61
9,2021-11-15 23:07:52.578125,28.79
9,2021-11-15 23:07:52.593750,27.09
9,2021-11-15 23:07:52.609375,25.37
9,2021-11-15 23:07:52.625000,23.61
9,2021-11-15 23:07:52.640625,21.83
9,2021-11-15 23:07:52.656250,20.0
9,2021-11-15 23:07:52.671875,18.12
9,2021-11-15 23:07:52.687500,16.2
9,2021-11-15 23:07:52.703125,14.2
9,2021-11-15 23:07:52.718750,12.1
9,2021-11-15 23:07:52.734375,9.88
9,2021-11-15 23:07:52.750000,7.46
9,2021-11-15 23:07:52.765625,4.78
9,2021-11-15 23:07:52.781250,1.96
9,2021-11-15 23:07:52.796875,-0.79
9,2021-11-15 23:07:52.812500,-3.18
9,2021-11-15 23:07:52.828125,-5.03
9,2021-11-15 23:07:52.843750,-6.36
9,2021-11-15 23:07:52.859375,-7.52
9,2021-11-15 23:07:52.875000,-8.99
9,2021-11-15 23:07:52.890625,-11.21
9,2021-11-15 23:07:52.906250,-14.36
9,2021-11-15 23:07:52.921875,-18.28
9,2021-11-15 23:07:52.937500,-22.56
9,2021-11-15 23:07:52.953125,-26.7
9,2021-11-15 23:07:52.968750,-30.32
9,2021-11-15 23:07:52.984375,-33.27
9,2021-11-15 23:07:53.000000,-35.59
9,2021-11-15 23:07:53.015625,-37.54
9,2021-11-15 23:07:53.031250,-39.46
9,2021-11-15 23:07:53.046875,-41.71
9,2021-11-15 23:07:53.062500,-44.6
9,2021-11-15 23:07:53.078125,-48.32
9,2021-11-15 23:07:53.093750,-52.59
9,2021-11-15 23:07:53.109375,-56.71
9,2021-11-15 23:07:53.125000,-59.47
9,2021-11-15 23:07:53.140625,-59.51
9,2021-11-15 23:07:53.156250,-55.72
9,2021-11-15 23:07:53.171875,-47.73
9,2021-11-15 23:07:53.187500,-36.07
9,2021-11-15 23:07:53.203125,-22.09
9,2021-11-15 23:07:53.218750,-7.62
9,2021-11-15 23:07:53.234375,5.75
9,2021-11-15 23:07:53.250000,17.02
9,2021-11-15 23:07:53.265625,26.01
9,2021-11-15 23:07:53.281250,33.12
9,2021-11-15 23:07:53.296875,39.06
9,2021-11-15 23:07:53.312500,44.36
9,2021-11-15 23:07:53.328125,49.21
9,2021-11-15 23:07:53.343750,53.42
9,2021-11-15 23:07:53.359375,56.64
9,2021-11-15 23:07:53.375000,58.57
9,2021-11-15 23:07:53.390625,59.06
9,2021-11-15 23:07:53.406250,58.19
9,2021-11-15 23:07:53.421875,56.14
9,2021-11-15 23:07:53.437500,53.14
9,2021-11-15 23:07:53.453125,49.44
9,2021-11-15 23:07:53.468750,45.29
9,2021-11-15 23:07:53.484375,40.97
9,2021-11-15 23:07:53.500000,36.72
9,2021-11-15 23:07:53.515625,32.61
9,2021-11-15 23:07:53.531250,28.42
9,2021-11-15 23:07:53.546875,23.82
9,2021-11-15 23:07:53.562500,18.4
9,2021-11-15 23:07:53.578125,11.86
9,2021-11-15 23:07:53.593750,4.1
9,2021-11-15 23:07:53.609375,-4.72
9,2021-11-15 23:07:53.625000,-14.17
9,2021-11-15 23:07:53.640625,-23.67
9,2021-11-15 23:07:53.656250,-32.56
9,2021-11-15 23:07:53.671875,-40.28
9,2021-11-15 23:07:53.687500,-46.38
9,2021-11-15 23:07:53.703125,-50.5
9,2021-11-15 23:07:53.718750,-52.4
9,2021-11-15 23:07:53.734375,-52.02
9,2021-11-15 23:07:53.750000,-49.52
9,2021-11-15 23:07:53.765625,-45.43
9,2021-11-15 23:07:53.781250,-40.62
9,2021-11-15 23:07:53.796875,-36.01
9,2021-11-15 23:07:53.812500,-32.34
9,2021-11-15 23:07:53.828125,-29.79
9,2021-11-15 23:07:53.843750,-27.91
9,2021-11-15 23:07:53.859375,-25.94
9,2021-11-15 23:07:53.875000,-23.22
9,2021-11-15 23:07:53.890625,-19.52
9,2021-11-15 23:07:53.906250,-15.22
9,2021-11-15 23:07:53.921875,-11.01
9,2021-11-15 23:07:53.937500,-7.37
9,2021-11-15 23:07:53.953125,-4.16
9,2021-11-15 23:07:53.968750,-0.67
9,2021-11-15 23:07:53.984375,4.02
9,2021-11-15 23:07:54.000000,10.42
9,2021-11-15 23:07:54.015625,18.13
9,2021-11-15 23:07:54.031250,25.92
9,2021-11-15 23:07:54.046875,32.1
9,2021-11-15 23:07:54.062500,35.25
9,2021-11-15 23:07:54.078125,34.8
9,2021-11-15 23:07:54.093750,31.15
9,2021-11-15 23:07:54.109375,25.35
9,2021-11-15 23:07:54.125000,18.7
9,2021-11-15 23:07:54.140625,12.38
9,2021-11-15 23:07:54.156250,7.35
9,2021-11-15 23:07:54.171875,4.47
9,2021-11-15 23:07:54.187500,4.48
9,2021-11-15 23:07:54.203125,7.78
9,2021-11-15 23:07:54.218750,14.12
9,2021-11-15 23:07:54.234375,22.44
9,2021-11-15 23:07:54.250000,31.08
9,2021-11-15 23:07:54.265625,38.2
9,2021-11-15 23:07:54.281250,42.53
9,2021-11-15 23:07:54.296875,43.55
9,2021-11-15 23:07:54.312500,41.73
9,2021-11-15 23:07:54.328125,38.12
9,2021-11-15 23:07:54.343750,34.04
9,2021-11-15 23:07:54.359375,30.78
9,2021-11-15 23:07:54.375000,29.27
9,2021-11-15 23:07:54.390625,30.04
9,2021-11-15 23:07:54.406250,33.12
9,2021-11-15 23:07:54.421875,37.93
9,2021-11-15 23:07:54.437500,43.24
9,2021-11-15 23:07:54.453125,47.49
9,2021-11-15 23:07:54.468750,49.07
9,2021-11-15 23:07:54.484375,46.76
9,2021-11-15 23:07:54.500000,40.22
9,2021-11-15 23:07:54.515625,30.01
9,2021-11-15 23:07:54.531250,17.62
9,2021-11-15 23:07:54.546875,5.06
9,2021-11-15 23:07:54.562500,-5.68
9,2021-11-15 23:07:54.578125,-13.12
9,2021-11-15 23:07:54.593750,-16.6
9,2021-11-15 23:07:54.609375,-16.31
9,2021-11-15 23:07:54.625000,-13.03
9,2021-11-15 23:07:54.640625,-7.66
9,2021-11-15 23:07:54.656250,-1.1
9,2021-11-15 23:07:54.671875,5.98
9,2021-11-15 23:07:54.687500,12.9
9,2021-11-15 23:07:54.703125,18.94
9,2021-11-15 23:07:54.718750,23.15
9,2021-11-15 23:07:54.734375,24.76
9,2021-11-15 23:07:54.750000,23.35
9,2021-11-15 23:07:54.765625,19.08
9,2021-11-15 23:07:54.781250,12.72
9,2021-11-15 23:07:54.796875,5.27
9,2021-11-15 23:07:54.812500,-2.39
9,2021-11-15 23:07:54.828125,-9.67
9,2021-11-15 23:07:54.843750,-16.33
9,2021-11-15 23:07:54.859375,-22.28
9,2021-11-15 23:07:54.875000,-27.38
9,2021-11-15 23:07:54.890625,-31.44
9,2021-11-15 23:07:54.906250,-34.35
9,2021-11-15 23:07:54.921875,-36.19
9,2021-11-15 23:07:54.937500,-37.38
9,2021-11-15 23:07:54.953125,-38.54
9,2021-11-15 23:07:54.968750,-40.17
9,2021-11-15 23:07:54.984375,-42.57
9,2021-11-15 23:07:55.000000,-45.75
9,2021-11-15 23:07:55.015625,-49.49
9,2021-11-15 23:07:55.031250,-53.59
9,2021-11-15 23:07:55.046875,-57.94
9,2021-11-15 23:07:55.062500,-62.53
9,2021-11-15 23:07:55.078125,-67.48
9,2021-11-15 23:07:55.093750,-72.94
9,2021-11-15 23:07:55.109375,-78.94
9,2021-11-15 23:07:55.125000,-85.33
9,2021-11-15 23:07:55.140625,-91.46
9,2021-11-15 23:07:55.156250,-96.2
9,2021-11-15 23:07:55.171875,-98.08
9,2021-11-15 23:07:55.187500,-95.73
9,2021-11-15 23:07:55.203125,-88.38
9,2021-11-15 23:07:55.218750,-76.33
9,2021-11-15 23:07:55.234375,-60.9
9,2021-11-15 23:07:55.250000,-44.03
9,2021-11-15 23:07:55.265625,-27.66
9,2021-11-15 23:07:55.281250,-13.09
9,2021-11-15 23:07:55.296875,-0.8
9,2021-11-15 23:07:55.312500,9.39
9,2021-11-15 23:07:55.328125,17.94
9,2021-11-15 23:07:55.343750,25.33
9,2021-11-15 23:07:55.359375,31.75
9,2021-11-15 23:07:55.375000,37.21
9,2021-11-15 23:07:55.390625,41.61
9,2021-11-15 23:07:55.406250,44.82
9,2021-11-15 23:07:55.421875,46.71
9,2021-11-15 23:07:55.437500,47.22
9,2021-11-15 23:07:55.453125,46.36
9,2021-11-15 23:07:55.468750,44.33
9,2021-11-15 23:07:55.484375,41.57
9,2021-11-15 23:07:55.500000,38.59
9,2021-11-15 23:07:55.515625,35.94
9,2021-11-15 23:07:55.531250,34.05
9,2021-11-15 23:07:55.546875,33.07
9,2021-11-15 23:07:55.562500,32.89
9,2021-11-15 23:07:55.578125,33.16
9,2021-11-15 23:07:55.593750,33.48
9,2021-11-15 23:07:55.609375,33.53
9,2021-11-15 23:07:55.625000,33.15
9,2021-11-15 23:07:55.640625,32.3
9,2021-11-15 23:07:55.656250,31.05
9,2021-11-15 23:07:55.671875,29.39
9,2021-11-15 23:07:55.687500,27.26
9,2021-11-15 23:07:55.703125,24.61
9,2021-11-15 23:07:55.718750,21.42
9,2021-11-15 23:07:55.734375,17.82
9,2021-11-15 23:07:55.750000,14.11
9,2021-11-15 23:07:55.765625,10.56
9,2021-11-15 23:07:55.781250,7.31
9,2021-11-15 23:07:55.796875,4.29
9,2021-11-15 23:07:55.812500,1.18
9,2021-11-15 23:07:55.828125,-2.4
9,2021-11-15 23:07:55.843750,-6.73
9,2021-11-15 23:07:55.859375,-11.86
9,2021-11-15 23:07:55.875000,-17.54
9,2021-11-15 23:07:55.890625,-23.37
9,2021-11-15 23:07:55.906250,-28.83
9,2021-11-15 23:07:55.921875,-33.52
9,2021-11-15 23:07:55.937500,-37.23
9,2021-11-15 23:07:55.953125,-40.08
